frame,cls,r_mean,g_mean,b_mean,r_range,g_range,b_range,r_var,g_var,b_var,x_average,y_average,height,width,area,entropy,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,luminance,xmin,xmax,ymin,ymax
10959,0,150.95065789473685,143.95833333333334,136.39747807017545,239,247,244,3258.40874956717,3513.7811586256958,3321.5848839907403,790.3739624023438,329.62701416015625,57,32,1833.7392812892795,5.24873729543661,0.13240267252553675,0.1314529186886899,0.09276392015963768,-0.9133690705825517,-0.8651415931728419,-0.8293133404618578,144.8990646381579,774,806,301,358
10959,0,64.55651784381067,52.95184410930267,54.42078542631029,250,255,255,2108.501098700349,2049.7597386480384,2010.0642417005233,195.80809020996094,276.05950927734375,74,181,13377.377237162087,4.517291751182797,1.2600277878515334,1.3572282640551216,1.2748575715527404,1.3075549541181992,1.374449216624372,1.0697304286821634,55.52374794684187,105,286,239,313
10959,0,105.71004159239453,99.1336898395722,99.5308972073678,239,249,255,3795.2872847873314,4131.827640989938,3902.246668654312,789.01171875,236.37362670898438,102,33,3463.2772567123175,4.364762074743913,0.29664039777084494,0.1933832573466835,0.028274813817870056,-1.3765024944456348,-1.469454092378832,-1.5312732849000392,100.55980323826502,772,805,185,287
10959,0,96.28682170542636,78.29235880398672,72.78183831672204,214,200,201,2911.6286967644487,2631.3054454880944,2368.9280422462803,949.09619140625,177.11378479003906,43,21,896.5713861007243,4.879418322987768,1.0460639951658692,1.019581458810936,1.0409173059532832,-0.10906533976218391,-0.18685817870160104,-0.09399371417859381,81.71887364341086,938,959,155,198
10959,0,98.9619217991311,90.33529261436239,89.88934321492461,240,240,238,1684.928527050362,1957.6018645770378,2062.8185754183623,1056.8453369140625,194.0225830078125,91,43,3925.035708233714,5.010030703625301,0.9788322062891169,1.0620013994558186,1.1510922836892297,0.5083973577429433,0.7492473380847038,1.0610787509718627,92.13629836442628,1035,1078,148,239
10959,0,116.33131868131868,110.57747252747252,110.8956043956044,240,246,242,3104.2094587006427,3502.6692727327672,3428.4440466127294,826.6156616210938,225.1632843017578,65,28,1865.9694379754364,4.658983999540694,1.1924721503897957,1.1250735886669108,1.1033631728258786,0.6572446327645429,0.47319344009172015,0.36872463689074575,111.82310214285714,812,840,192,257
10962,1,59.24683544303797,40.508630609896436,39.57566168009206,220,207,201,1516.7290607565437,1100.4622385160076,1024.4767264033646,166.0,272.5,79,44,3476.0,4.431289159224024,1.3130590782245808,1.76946410807063,1.7073227333141607,1.4398578414387586,3.1017888759623933,2.6508490404159843,44.42323207710012,144,188,233,312
10962,1,42.12272977435333,28.576224545954872,28.861309851403412,137,130,128,702.9398080684193,455.3784771053282,362.0341497427336,166.5,295.0,46,79,3634.0,4.018660092290897,1.3881137009451645,1.5334572411897942,1.5132057418333322,1.0226014159164123,1.7180209050318984,1.958559473556785,31.475411557512384,127,206,272,318
10962,0,142.62218309859156,133.96654929577466,124.89471830985916,206,215,216,3432.764648755238,3727.0957120362937,3276.657577737555,916.70458984375,337.2440185546875,71,40,2826.2471800483763,4.936262896667361,0.3818315152029362,0.42640409812559754,0.5080779118580632,-0.9406441981692013,-0.823222651376605,-0.6885923626831025,135.15179246478874,896,936,301,372
10962,0,106.68189461883408,100.23794843049328,98.69866405082212,253,255,255,5213.645352314854,5447.960290111164,5108.426152923626,393.91583251953125,263.5431213378906,96,223,21417.037218037993,4.665756177301578,0.5444858303117371,0.521551878253356,0.42745584568194556,-0.7420678295022372,-0.7048903074684993,-0.7852763175496804,101.4963045917414,282,505,215,311
10962,0,176.6375749500333,170.62447257383965,164.68598711969798,235,242,246,3962.712529939779,4580.471681794767,4646.574724803056,852.3311767578125,274.8087158203125,158,57,8965.07181387674,4.393544064137146,-0.37713094900644506,-0.32083220576077953,-0.2798049717329158,-1.0477098789687587,-1.1490374422293406,-1.2243259068676136,171.47409202753718,823,880,195,353
10962,0,107.91176470588235,96.08431372549019,93.82058823529412,141,163,172,866.3804498269916,821.6124990388303,763.9217329873109,841.6453247070312,191.10696411132812,51,20,1027.1375916525722,4.939428257225621,0.059323816465184094,0.08419043551713096,0.25283099278339416,-0.8570930145700197,-0.1853477722118546,0.5003221089593186,98.4344324509804,831,851,165,216
10962,0,101.14613003095975,85.41114551083591,81.57368421052631,242,229,228,2543.344590286499,2484.0427240747936,2247.848905002444,1097.3994140625,194.57565307617188,95,34,3241.308363104239,4.942704752335785,0.5477348660684345,0.5674582394666401,0.5093522378331564,-0.8054679092909067,-0.7956613581073677,-0.8045439748172081,88.4781487616099,1080,1114,147,242
10962,0,156.957181088314,151.1605709188225,141.71587867975023,220,230,236,3256.9928141768596,3501.2471875420297,3335.7894802493183,800.2662353515625,323.9461669921875,59,38,2265.574016712606,5.136934077527801,-0.030321474517334763,-0.00982285859889111,0.0007923742420835155,-0.912541904941933,-0.8789004597703372,-0.8852728048797198,151.71138826940233,781,819,294,353
10962,0,66.81695260250072,55.033658040127946,56.32182320441989,246,255,255,2180.3373863516845,2154.0525891485586,2082.5692271499333,196.18634033203125,276.427001953125,76,181,13613.064581543673,4.571279576024751,1.1604212021168825,1.2489065405856559,1.1619003173542777,0.9216912492969866,0.9612733295967084,0.6903211644978251,57.63048484297761,105,286,238,314
10962,0,110.95709570957095,105.12541254125412,105.81698169816981,240,247,252,3485.47220662661,3786.7385471220136,3529.73008065885,793.2100830078125,234.80357360839844,101,33,3297.522462448105,4.436382214939035,0.18804702866833922,0.06811243310874895,-0.09731286452708275,-1.306812714429004,-1.3770193920206946,-1.401406984120435,106.41450735073508,776,809,184,285
10962,0,94.40274841437632,77.68076109936575,72.73361522198732,209,195,199,2917.185573841578,2571.8769448752623,2247.0157199111386,948.5037841796875,176.83856201171875,43,22,927.5427050627768,4.839810093540062,1.0450950952519387,1.052328538860521,1.0618175082321955,-0.07638111440099538,-0.08034508826388587,0.01656727459619356,80.87749418604652,937,959,155,198
10962,0,99.03245591617684,90.38103756708408,89.91515461282903,244,245,238,1678.8031888828718,1951.2258811621466,2052.919967117678,1057.15673828125,193.82327270507812,91,43,3947.7747112046927,5.019015865269512,0.9753862737215228,1.0559438153084229,1.1420580689385191,0.49606168978017173,0.7337356667189923,1.0417935392168918,92.1858738052645,1035,1078,148,239
10962,0,59.879411764705885,48.10294117647059,50.112941176470585,139,132,131,1245.8578114186835,936.3641089965383,934.2248913494766,33.39875793457031,255.49322509765625,50,34,1644.410956103704,4.868992436721488,0.40978950928112956,0.487251593426179,0.7114601266544089,-0.9596348322475929,-0.6787304725484486,-0.344103267219972,50.75036217647059,16,50,230,280
10962,0,119.19340277777778,113.76666666666667,113.06006944444445,235,242,242,4078.6705814766683,4439.33652777774,4217.360627772959,822.6666870117188,240.26748657226562,96,30,2888.9034936204553,4.524421221538438,0.672035747769139,0.6290379941154907,0.6047300101003843,-0.6489203005160662,-0.6969960381642379,-0.6386436099051069,114.86890243055555,807,837,192,288
10965,1,54.93401534526854,37.6690537084399,37.33503836317136,186,164,151,1087.874418403853,774.197379922987,760.9404347171819,157.0,272.5,85,46,3910.0,4.3162726704449135,1.1231981213698425,1.657623859840354,1.4864217586933024,0.7566196433394157,2.666361790093945,1.7472257802680504,41.313775549872126,134,180,230,315
10965,1,40.32021466905188,27.6654740608229,27.652185024278047,237,211,208,777.4213572756619,589.4508319820247,536.6081328438654,157.5,291.5,43,91,3913.0,4.097884288655557,2.5656172273518396,3.038256098514476,3.0981940794966163,9.80417939012483,13.048725122996569,13.70320451374446,30.353648300536676,112,203,270,313
10965,1,62.08182601205857,51.86606373815676,54.18863049095607,135,132,137,1031.8374044176135,799.3029051776774,827.3390955404652,38.5,255.0,54,43,2322.0,4.778378860943033,0.3687183070629588,0.43770542564151893,0.6258278995027065,-0.7002448574708602,-0.19813027448477305,0.011564832047863405,54.20437028423773,17,60,228,282
10965,0,135.308315565032,127.22601279317698,117.90063965884862,209,214,224,3059.577862621095,3264.814589859107,2900.6046264565057,921.1217041015625,330.7756042480469,67,35,2378.0635121762753,5.152700772232924,0.5948440822336746,0.617451254395957,0.6829240718773775,-0.6622200121638984,-0.6092429254052809,-0.4797453408237864,128.2711427292111,903,938,297,364
10965,0,107.04358183856502,100.68212817638266,99.21309790732437,255,255,255,5236.13314359794,5463.739531121206,5130.925161030532,393.9442138671875,263.49688720703125,96,223,21448.101981764194,4.673003025294596,0.5264662383292593,0.5073796311714072,0.4146093760903285,-0.7648644324130216,-0.7241479618310027,-0.8028925236192825,101.92801999719731,282,505,215,311
10965,0,180.80503144654088,175.11141060197664,166.60253818508536,233,239,250,3313.88359552906,3856.955916518683,4008.6334661541528,857.5589599609375,271.92413330078125,159,56,8812.295220252126,4.3438361680460815,-0.29746710958704553,-0.24327162117413992,-0.17294017240322293,-1.060775103742473,-1.142029767503898,-1.1625784737255946,175.70781533018868,829,885,192,351
10965,0,116.11309523809524,106.2687074829932,102.62755102040816,171,207,220,1144.3281958616794,1262.3478643157928,1357.9650232541999,834.9863891601562,194.46774291992188,56,21,1129.8102729264647,5.140452110875183,-0.29939511989889933,0.0969687934123181,0.2572286036174251,-0.5461002582341661,0.3386243058036098,0.5412059814833361,108.0981125,824,845,166,222
10965,0,101.187306501548,85.34303405572756,81.62291021671827,247,235,229,2547.031479741959,2468.2352688130804,2221.59588379072,1097.4873046875,194.7619171142578,95,34,3225.0769964158535,4.950864580340899,0.5493396071684794,0.5541558645646001,0.4973013157481612,-0.8071038689344223,-0.8151281647821249,-0.8050091052111461,88.44172102167184,1080,1114,147,242
10965,0,145.21777092963535,138.8382126348228,130.602978941962,242,246,246,2790.1498023245226,2953.2511746173545,2727.9846444386976,809.0689697265625,316.6361999511719,59,33,1901.1055593788624,5.253730270649097,0.1423755737783801,0.1209818467057069,0.14185299094178866,-0.5336447251982874,-0.4793869081577897,-0.3828491586628151,139.6001084232152,792,825,287,346
10965,0,66.33798633798634,55.05390555390555,56.1487228987229,244,250,250,2243.1235139731257,2268.3521580463307,2212.462363233996,196.3594970703125,275.50714111328125,74,182,13264.727906182408,4.564039596733608,1.172770374496704,1.253418133959695,1.173043530895493,0.9063271082295925,0.8649518499003199,0.6059346416342963,57.530709051084045,105,287,238,312
10965,0,98.968,93.67333333333333,95.91133333333333,243,251,244,2796.254309333334,3094.919288888881,3199.4108048888847,795.8276977539062,230.594970703125,100,30,2985.3998885843903,4.741242143992417,0.5688928793286099,0.5208704037556303,0.34125612734562993,-0.7895807332504821,-0.8321484875226508,-1.181611851901907,94.9598098,780,810,180,280
10965,0,93.46279069767442,75.72209302325581,70.96279069767442,208,203,194,2720.7416387236303,2408.3099770146023,2139.424196863171,948.3588256835938,176.88180541992188,43,20,877.1202019415796,4.793487923162028,1.1070879945964773,1.1103884028436455,1.1298008322895796,0.16590945793307244,0.1435548184126536,0.2606530416955297,79.14884558139535,938,958,155,198
10965,0,99.52495059288538,90.76383399209486,90.31200592885375,252,241,244,1678.8812944639565,1941.8528224546499,2050.1464764110365,1057.1728515625,194.49295043945312,92,44,4017.8061101865023,5.034640394668686,0.9558125771251199,1.0348015980884526,1.119906956587262,0.4555940593564336,0.684702203419643,0.9919632757181573,92.59299446640316,1035,1079,148,240
10965,0,103.77684106124472,96.40838085792214,93.4909496652616,247,251,249,2864.1064113451785,2974.4236044450704,2726.6069723934447,816.9234619140625,247.1532745361328,109,37,3992.497730007395,4.780517033430943,0.6689544510234069,0.6678580373703467,0.6044876945895125,-0.6443215975419418,-0.6188598671623851,-0.6052057874399734,97.76383186213737,798,835,192,301
10968,1,52.84275466284075,35.605164992826396,35.845624103299855,144,115,117,756.0016727561624,408.9476921176901,470.77674197060935,138.5,277.5,85,41,3485.0,4.222762666980768,0.735937602095806,0.8337093864450207,0.8389475906983056,-0.3249716720710647,0.23473748184288645,-0.44930678082564723,39.28548989956958,118,159,235,320
10968,1,46.421368547418965,33.165906362545016,32.03673469387755,231,227,225,1118.07142813907,909.6068088123641,849.5599951000743,137.5,294.5,49,85,4165.0,4.155932379373443,2.1005384346697333,2.597245680856477,2.7552408199476903,5.915032723403625,9.245002718063317,10.50223421522518,35.90127879951981,95,180,270,319
10968,1,65.14532019704434,54.915904292751584,57.1688951442646,137,146,148,963.0615702880485,712.8307182005499,733.2600036350342,41.5,256.0,58,49,2842.0,4.747562664245004,0.3747294511660911,0.4434178720759632,0.5637138635077953,-0.49338319971111133,0.2482734363218273,0.3631151454187216,57.25209581280789,17,66,227,285
10968,0,133.9375,126.77318548387096,117.21219758064517,195,204,217,2629.478956653226,2751.561458401087,2483.504871380315,924.3196411132812,324.58782958984375,62,32,1981.5003782883286,5.080937292238748,0.8191593824405603,0.8459576350466432,0.8534027673207656,-0.28006349294534516,-0.1707296933836413,-0.11870709201124274,127.60625509072581,908,940,293,355
10968,0,107.32814835575486,100.90517563527654,99.4886023916293,253,255,255,5257.999708417372,5472.67934914699,5137.901402232096,394.0118408203125,263.4500732421875,96,223,21561.493752253242,4.668728994046078,0.5262053055725752,0.5042966020992353,0.4095873057098275,-0.7681717148047107,-0.7302650806632407,-0.8116192458833744,102.16792240751121,282,505,215,311
10968,0,178.71457586618877,173.93560334528075,165.48183990442055,224,230,239,3369.4061077351894,3834.222495842711,3991.4305543208734,860.4251098632812,267.77105712890625,155,54,8324.791950397193,4.324910794787131,-0.22007336473185876,-0.20023253331253746,-0.14565963067688173,-1.173207240858858,-1.1963757729698552,-1.2201242268194696,174.3416186618877,833,887,190,345
10968,0,133.86203703703703,125.33148148148148,119.85,214,223,228,1981.8189291838103,2045.595675582995,1940.0978703703777,827.3704833984375,194.38490295410156,54,20,1035.24486938864,5.342380951077607,0.47326091034098483,0.47030710511596496,0.45253420662108157,-0.25906328036235093,-0.2066733869995141,-0.23477930654115964,126.74900972222221,817,837,167,221
10968,0,101.47925696594427,85.63931888544892,81.85882352941177,247,237,231,2520.824801924668,2441.8962249230685,2200.7887379347976,1097.5892333984375,194.95962524414062,95,34,3161.19996637851,4.971563066656199,0.5529073531430594,0.558967456613701,0.5011644394487712,-0.8093187581332306,-0.8108423761715811,-0.8066677557452557,88.73273201238389,1080,1114,147,242
10968,0,140.30395913154533,134.4035759897829,126.36206896551724,238,242,247,2856.5551184248948,2990.44249040515,2743.2054322455615,814.9732666015625,312.4964904785156,58,27,1586.3536403775215,5.359308876473579,0.1810592983072379,0.15361010570426906,0.14042522471033286,-0.7228330298065417,-0.7089742944484985,-0.6816560846562161,135.07761475095785,801,828,283,341
10968,0,64.24173128659598,53.41715461307169,54.19504668460199,248,250,250,2214.953830583857,2260.7865770596813,2236.4660713659346,197.65643310546875,275.2471923828125,71,178,12639.543856102042,4.475466584392734,1.2475409101992685,1.3017100625985882,1.2331829916927834,1.0670719319447493,0.9381301289598065,0.6675174706549747,55.77346317455293,108,286,239,310
10968,0,89.90462962962962,85.29212962962963,93.59722222222223,238,243,241,1944.9066452332052,2250.2743825017205,2814.022029320978,797.0794677734375,219.59124755859375,80,27,2205.885599709116,4.810904475777052,0.8476024121360592,0.8120724626936399,0.5273593046650535,0.3550761381825325,0.14902077128775337,-0.8396454438025414,86.87108305555554,783,810,179,259
